FECHA,DÍA MES,DÍA SEMANA,MES,AÑO,ORGANISMO,LINEA/SERVICIO,AFLUENCIA TARJETA,AFLUENCIA BOLETO,"AFLUENCIA TOTAL
(Cifras preliminares)"
2020-04-05,05,Domingo,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15392.0
2020-04-06,06,Lunes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,30133.0
2020-04-09,09,Jueves,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,20376.0
2020-04-11,11,Sábado,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14632.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,29806.0
2020-04-16,16,Jueves,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,28658.0
2020-04-20,20,Lunes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,29130.0
2020-04-21,21,Martes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,27805.0
2020-04-22,22,Miércoles,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,26149.0
2020-05-01,01,Viernes,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15984.0
2020-05-02,02,Sábado,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,6742.0
2020-05-03,03,Domingo,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,4054.0
2020-05-06,06,Miércoles,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7826.0
2020-05-11,11,Lunes,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8208.0
2020-05-13,13,Miércoles,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8088.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,4439.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,4631.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,12729.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3660.0
2020-03-02,02,Lunes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,87742.0
2020-03-02,02,Lunes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,10438.0
2020-03-03,03,Martes,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,8511.0
2020-03-03,03,Martes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,8265.0
2020-03-03,03,Martes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,9164.0
2020-03-04,04,Miércoles,2020-03,2020,STE-Trolebús,L1 Eje Central,,,87771.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,6172.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,8946.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,9826.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,8723.0
2020-03-06,06,Viernes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,18240.0
2020-03-06,06,Viernes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6681.0
2020-03-06,06,Viernes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,13811.0
2020-03-07,07,Sábado,2020-03,2020,STE-Trolebús,L1 Eje Central,,,77673.0
2020-03-07,07,Sábado,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,7059.0
2020-03-07,07,Sábado,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,6758.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L1 Eje Central,,,43836.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,4222.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8876.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5362.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,60724.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,12190.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,8931.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,3121.0
2020-03-10,10,Martes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,19922.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,9638.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,8692.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,9334.0
2020-03-12,12,Jueves,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,18167.0
2020-03-13,13,Viernes,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,10498.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,7389.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,12242.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6007.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,9055.0
2020-03-15,15,Domingo,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9822.0
2020-03-15,15,Domingo,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5868.0
2020-03-16,16,Lunes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,7401.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,18422.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,8679.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-18,18,Miércoles,2020-03,2020,STE-Trolebús,L1 Eje Central,,,72785.0
2020-03-18,18,Miércoles,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,11072.0
2020-03-18,18,Miércoles,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,11009.0
2020-03-19,19,Jueves,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,6216.0
2020-03-20,20,Viernes,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,5969.0
2020-03-20,20,Viernes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,15636.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,12072.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3799.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5567.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-22,22,Domingo,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,2018.0
2020-03-22,22,Domingo,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4426.0
2020-03-23,23,Lunes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,52993.0
2020-03-24,24,Martes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,5497.0
2020-03-24,24,Martes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,6649.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L1 Eje Central,,,45209.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,5153.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,10749.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5347.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,8398.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L1 Eje Central,,,42695.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,5225.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,11730.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6317.0
2020-03-27,27,Viernes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L1 Eje Central,,,40508.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,2240.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4978.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-29,29,Domingo,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,1210.0
2020-03-29,29,Domingo,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3913.0
2020-03-29,29,Domingo,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-30,30,Lunes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-31,31,Martes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,2742.0
2020-03-31,31,Martes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6481.0
2020-03-31,31,Martes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,6762.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,3860.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4888.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-02,02,Jueves,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,5452.0
2020-04-02,02,Jueves,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-03,03,Viernes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,35365.0
2020-04-03,03,Viernes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2560.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L1 Eje Central,,,29230.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,1596.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2205.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8752.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,4216.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-05,05,Domingo,2020-04,2020,STE-Trolebús,L1 Eje Central,,,20877.0
2020-04-05,05,Domingo,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3030.0
2020-04-06,06,Lunes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2429.0
2020-04-06,06,Lunes,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4853.0
2020-04-07,07,Martes,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-08,08,Miércoles,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9078.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2334.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2264.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,3268.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,17355.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,1652.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,2791.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,1402.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3466.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-12,12,Domingo,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,1267.0
2020-04-12,12,Domingo,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,3975.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,28718.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,3025.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9504.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4908.0
2020-04-14,14,Martes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5681.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,10506.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5824.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-16,16,Jueves,2020-04,2020,STE-Trolebús,L1 Eje Central,,,28663.0
2020-04-16,16,Jueves,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,3201.0
2020-04-16,16,Jueves,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5651.0
2020-04-17,17,Viernes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,31645.0
2020-04-17,17,Viernes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5930.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2206.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,6471.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,3835.0
2020-04-19,19,Domingo,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,3856.0
2020-04-19,19,Domingo,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,2927.0
2020-04-20,20,Lunes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,29613.0
2020-04-20,20,Lunes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,3869.0
2020-04-20,20,Lunes,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,10124.0
2020-04-20,20,Lunes,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,2856.0
2020-04-21,21,Martes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,26457.0
2020-04-21,21,Martes,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9145.0
2020-04-22,22,Miércoles,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2818.0
2020-04-22,22,Miércoles,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-23,23,Jueves,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,3068.0
2020-04-23,23,Jueves,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9006.0
2020-04-23,23,Jueves,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3732.0
2020-04-23,23,Jueves,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5984.0
2020-04-23,23,Jueves,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-24,24,Viernes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2232.0
2020-04-24,24,Viernes,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4652.0
2020-04-24,24,Viernes,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-25,25,Sábado,2020-04,2020,STE-Trolebús,L1 Eje Central,,,24352.0
2020-04-25,25,Sábado,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2643.0
2020-04-26,26,Domingo,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,492.0
2020-04-26,26,Domingo,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,914.0
2020-04-26,26,Domingo,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,1726.0
2020-04-27,27,Lunes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2777.0
2020-04-27,27,Lunes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5653.0
2020-04-28,28,Martes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,29519.0
2020-04-28,28,Martes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2219.0
2020-04-28,28,Martes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2828.0
2020-04-28,28,Martes,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9000.0
2020-04-28,28,Martes,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3675.0
2020-04-29,29,Miércoles,2020-04,2020,STE-Trolebús,L1 Eje Central,,,29766.0
2020-04-29,29,Miércoles,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-30,30,Jueves,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2911.0
2020-04-30,30,Jueves,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,3341.0
2020-04-30,30,Jueves,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8711.0
2020-04-30,30,Jueves,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5093.0
2020-04-30,30,Jueves,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4093.0
2020-04-30,30,Jueves,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5559.0
2020-05-01,01,Viernes,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,1008.0
2020-05-01,01,Viernes,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,1678.0
2020-05-02,02,Sábado,2020-05,2020,STE-Trolebús,L1 Eje Central,,,27782.0
2020-05-02,02,Sábado,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,947.0
2020-05-02,02,Sábado,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,4209.0
2020-05-03,03,Domingo,2020-05,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,3961.0
2020-05-03,03,Domingo,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,1699.0
2020-05-04,04,Lunes,2020-05,2020,STE-Trolebús,L1 Eje Central,,,29719.0
2020-05-04,04,Lunes,2020-05,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8984.0
2020-05-04,04,Lunes,2020-05,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4325.0
2020-05-04,04,Lunes,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-05-05,05,Martes,2020-05,2020,STE-Trolebús,L1 Eje Central,,,27986.0
2020-05-05,05,Martes,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,2236.0
2020-05-05,05,Martes,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4239.0
2020-05-06,06,Miércoles,2020-05,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3638.0
2020-05-07,07,Jueves,2020-05,2020,STE-Trolebús,L1 Eje Central,,,25080.0
2020-05-07,07,Jueves,2020-05,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8438.0
2020-05-07,07,Jueves,2020-05,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3744.0
2020-05-08,08,Viernes,2020-05,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3377.0
2020-05-08,08,Viernes,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,4989.0
2020-05-09,09,Sábado,2020-05,2020,STE-Trolebús,L1 Eje Central,,,22381.0
2020-05-09,09,Sábado,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,2466.0
2020-05-09,09,Sábado,2020-05,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,5189.0
2020-05-09,09,Sábado,2020-05,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4087.0
2020-05-09,09,Sábado,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,3415.0
2020-05-09,09,Sábado,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-05-10,10,Domingo,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,580.0
2020-05-10,10,Domingo,2020-05,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,2820.0
2020-05-10,10,Domingo,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,2026.0
2020-05-10,10,Domingo,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-05-11,11,Lunes,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,3075.0
2020-05-11,11,Lunes,2020-05,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3857.0
2020-05-11,11,Lunes,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3491.0
2020-05-12,12,Martes,2020-05,2020,STE-Trolebús,L1 Eje Central,,,27659.0
2020-05-12,12,Martes,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,4712.0
2020-05-12,12,Martes,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-05-13,13,Miércoles,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,2455.0
2020-05-13,13,Miércoles,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3474.0
2020-05-13,13,Miércoles,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5217.0
2020-05-14,14,Jueves,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,
2020-05-14,14,Jueves,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,
2020-03-01,01,Domingo,2020-03,2020,Ecobici,N/A,,,11238.0
2020-03-02,02,Lunes,2020-03,2020,Ecobici,N/A,,,29475.0
2020-03-04,04,Miércoles,2020-03,2020,Ecobici,N/A,,,31477.0
2020-03-05,05,Jueves,2020-03,2020,Ecobici,N/A,,,31493.0
2020-03-06,06,Viernes,2020-03,2020,Ecobici,N/A,,,29035.0
2020-03-07,07,Sábado,2020-03,2020,Ecobici,N/A,,,12800.0
2020-03-19,19,Jueves,2020-03,2020,Ecobici,N/A,,,16676.0
2020-03-20,20,Viernes,2020-03,2020,Ecobici,N/A,,,16091.0
2020-03-22,22,Domingo,2020-03,2020,Ecobici,N/A,,,5770.0
2020-03-23,23,Lunes,2020-03,2020,Ecobici,N/A,,,11697.0
2020-03-27,27,Viernes,2020-03,2020,Ecobici,N/A,,,9478.0
2020-04-01,01,Miércoles,2020-04,2020,Ecobici,N/A,,,7141.0
2020-04-06,06,Lunes,2020-04,2020,Ecobici,N/A,,,5661.0
2020-04-16,16,Jueves,2020-04,2020,Ecobici,N/A,,,5519.0
2020-04-17,17,Viernes,2020-04,2020,Ecobici,N/A,,,5603.0
2020-04-21,21,Martes,2020-04,2020,Ecobici,N/A,,,4985.0
2020-04-27,27,Lunes,2020-04,2020,Ecobici,N/A,,,5441.0
2020-04-28,28,Martes,2020-04,2020,Ecobici,N/A,,,5348.0
2020-04-30,30,Jueves,2020-04,2020,Ecobici,N/A,,,4765.0
2020-05-09,09,Sábado,2020-05,2020,Ecobici,N/A,,,3668.0
2020-05-10,10,Domingo,2020-05,2020,Ecobici,N/A,,,3151.0
2020-05-12,12,Martes,2020-05,2020,Ecobici,N/A,,,5235.0
2020-03-01,01,Domingo,2020-03,2020,Metrobús,L1,,,170203.0
2020-03-01,01,Domingo,2020-03,2020,Metrobús,L3,,,86446.0
2020-03-01,01,Domingo,2020-03,2020,Metrobús,L6,,,100651.0
2020-03-02,02,Lunes,2020-03,2020,Metrobús,L3,,,177840.0
2020-03-02,02,Lunes,2020-03,2020,Metrobús,L4,,,71181.0
2020-03-02,02,Lunes,2020-03,2020,Metrobús,L6,,,233639.0
2020-03-02,02,Lunes,2020-03,2020,Metrobús,L7,,,101067.0
2020-03-03,03,Martes,2020-03,2020,Metrobús,L3,,,182519.0
2020-03-04,04,Miércoles,2020-03,2020,Metrobús,L2,,,204902.0
2020-03-04,04,Miércoles,2020-03,2020,Metrobús,L4,,,70763.0
2020-03-04,04,Miércoles,2020-03,2020,Metrobús,L7,,,131641.0
2020-03-05,05,Jueves,2020-03,2020,Metrobús,L2,,,204989.0
2020-03-05,05,Jueves,2020-03,2020,Metrobús,L3,,,180629.0
2020-03-05,05,Jueves,2020-03,2020,Metrobús,L4,,,68947.0
2020-03-06,06,Viernes,2020-03,2020,Metrobús,L4,,,78434.0
2020-03-06,06,Viernes,2020-03,2020,Metrobús,L6,,,248685.0
2020-03-07,07,Sábado,2020-03,2020,Metrobús,L1,,,304370.0
2020-03-07,07,Sábado,2020-03,2020,Metrobús,L2,,,132564.0
2020-03-07,07,Sábado,2020-03,2020,Metrobús,L4,,,71098.0
2020-03-07,07,Sábado,2020-03,2020,Metrobús,L6,,,136782.0
2020-03-08,08,Domingo,2020-03,2020,Metrobús,L1,,,172053.0
2020-03-08,08,Domingo,2020-03,2020,Metrobús,L2,,,81968.0
2020-03-08,08,Domingo,2020-03,2020,Metrobús,L5,,,50892.0
2020-03-08,08,Domingo,2020-03,2020,Metrobús,L7,,,55112.0
2020-03-09,09,Lunes,2020-03,2020,Metrobús,L3,,,122622.0
2020-03-10,10,Martes,2020-03,2020,Metrobús,L1,,,518610.0
2020-03-10,10,Martes,2020-03,2020,Metrobús,L5,,,98202.0
2020-03-10,10,Martes,2020-03,2020,Metrobús,L6,,,251284.0
2020-03-11,11,Miércoles,2020-03,2020,Metrobús,L3,,,179924.0
2020-03-11,11,Miércoles,2020-03,2020,Metrobús,L4,,,58995.0
2020-03-11,11,Miércoles,2020-03,2020,Metrobús,L5,,,97305.0
2020-03-11,11,Miércoles,2020-03,2020,Metrobús,L6,,,219193.0
2020-03-12,12,Jueves,2020-03,2020,Metrobús,L3,,,185561.0
2020-03-12,12,Jueves,2020-03,2020,Metrobús,L6,,,238016.0
2020-03-13,13,Viernes,2020-03,2020,Metrobús,L1,,,532832.0
2020-03-13,13,Viernes,2020-03,2020,Metrobús,L3,,,184075.0
2020-03-13,13,Viernes,2020-03,2020,Metrobús,L4,,,77929.0
2020-03-13,13,Viernes,2020-03,2020,Metrobús,L6,,,237384.0
2020-03-14,14,Sábado,2020-03,2020,Metrobús,L3,,,119378.0
2020-03-14,14,Sábado,2020-03,2020,Metrobús,L6,,,134917.0
2020-03-15,15,Domingo,2020-03,2020,Metrobús,L1,,,155414.0
